"","date","time","open","high","low","close","volume"
"351",20221212,123000,14563,14583,14553,14558,4746
"352",20221212,124500,14559,14592,14558,14569,5536
"353",20221212,130000,14568,14591,14567,14576,3602
"354",20221212,131500,14578,14585,14565,14576,3781
"355",20221212,133000,14576,14586,14569,14582,4621
"356",20221212,150000,14582,14594,14575,14576,2457
"357",20221212,151500,14577,14582,14566,14581,1653
"358",20221212,153000,14581,14583,14572,14580,809
"359",20221212,154500,14580,14584,14572,14572,651
"360",20221212,160000,14572,14579,14564,14568,1301
"361",20221212,161500,14568,14571,14558,14565,1341
"362",20221212,163000,14565,14574,14562,14566,738
"363",20221212,164500,14566,14569,14558,14568,644
"364",20221212,170000,14567,14572,14565,14567,419
"365",20221212,171500,14568,14575,14565,14569,587
"366",20221212,173000,14569,14583,14568,14582,817
"367",20221212,174500,14582,14594,14582,14590,1631
"368",20221212,180000,14591,14603,14591,14598,2350
"369",20221212,181500,14598,14599,14591,14597,690
"370",20221212,183000,14597,14609,14593,14603,1150
"371",20221212,184500,14604,14607,14595,14600,842
"372",20221212,190000,14600,14603,14593,14599,545
"373",20221212,191500,14600,14604,14599,14599,543
"374",20221212,193000,14599,14602,14596,14599,324
"375",20221212,194500,14600,14600,14593,14597,460
"376",20221212,2e+05,14596,14601,14586,14599,1626
"377",20221212,201500,14599,14601,14586,14590,744
"378",20221212,203000,14590,14597,14590,14597,540
"379",20221212,204500,14595,14597,14588,14590,327
"380",20221212,210000,14590,14604,14589,14600,1189
"381",20221212,211500,14600,14601,14592,14594,612
"382",20221212,213000,14594,14599,14591,14595,610
"383",20221212,214500,14596,14632,14591,14593,5088
"384",20221212,220000,14592,14595,14580,14588,2556
"385",20221212,221500,14587,14594,14581,14582,1237
"386",20221212,223000,14584,14592,14536,14551,10024
"387",20221212,224500,14551,14577,14543,14565,5672
"388",20221212,230000,14564,14575,14559,14569,3023
"389",20221212,231500,14567,14571,14552,14568,2153
"390",20221212,233000,14568,14570,14557,14570,1377
"391",20221212,234500,14570,14572,14548,14566,2121
"392",20221213,0,14566,14594,14562,14582,3878
"393",20221213,1500,14582,14584,14570,14573,1692
"394",20221213,3000,14575,14576,14559,14564,1576
"395",20221213,4500,14563,14577,14563,14574,912
"396",20221213,10000,14573,14578,14566,14574,776
"397",20221213,11500,14574,14582,14573,14580,613
"398",20221213,13000,14580,14588,14577,14582,570
"399",20221213,14500,14583,14593,14582,14591,768
"400",20221213,20000,14592,14605,14571,14572,1753
"401",20221213,21500,14571,14580,14570,14580,338
"402",20221213,23000,14579,14591,14579,14590,344
"403",20221213,24500,14590,14599,14588,14590,565
"404",20221213,30000,14591,14593,14580,14586,382
"405",20221213,31500,14586,14590,14580,14588,195
"406",20221213,33000,14585,14599,14581,14595,304
"407",20221213,34500,14595,14622,14592,14621,1392
"408",20221213,40000,14621,14653,14621,14645,3941
"409",20221213,41500,14644,14675,14644,14669,2061
"410",20221213,43000,14669,14681,14664,14667,1558
"411",20221213,44500,14666,14684,14657,14675,1423
"412",20221213,84500,14662,14688,14625,14628,15330
"413",20221213,90000,14628,14633,14606,14617,12163
"414",20221213,91500,14617,14636,14577,14579,13769
"415",20221213,93000,14579,14591,14557,14582,11635
"416",20221213,94500,14583,14604,14581,14587,7704
"417",20221213,1e+05,14587,14604,14569,14573,6583
"418",20221213,101500,14573,14614,14565,14569,10358
"419",20221213,103000,14569,14591,14547,14588,10895
"420",20221213,104500,14587,14594,14569,14578,4286
"421",20221213,110000,14577,14580,14552,14563,4880
"422",20221213,111500,14563,14565,14544,14559,4840
"423",20221213,113000,14559,14569,14546,14546,3730
"424",20221213,114500,14548,14554,14538,14548,4218
"425",20221213,120000,14548,14549,14510,14511,9584
"426",20221213,121500,14512,14518,14496,14511,6319
"427",20221213,123000,14512,14533,14504,14519,6257
"428",20221213,124500,14520,14534,14514,14517,3793
"429",20221213,130000,14518,14531,14510,14513,3169
"430",20221213,131500,14514,14532,14501,14522,5957
"431",20221213,133000,14521,14532,14509,14515,6038
"432",20221213,150000,14514,14533,14508,14526,2421
"433",20221213,151500,14526,14530,14521,14528,764
"434",20221213,153000,14527,14539,14524,14538,995
"435",20221213,154500,14538,14544,14531,14537,1627
"436",20221213,160000,14538,14552,14531,14533,2463
"437",20221213,161500,14532,14536,14523,14526,1201
"438",20221213,163000,14527,14527,14515,14523,1379
"439",20221213,164500,14522,14524,14505,14523,1741
"440",20221213,170000,14523,14526,14518,14523,773
"441",20221213,171500,14522,14531,14521,14530,960
"442",20221213,173000,14531,14541,14524,14524,1579
"443",20221213,174500,14524,14531,14520,14530,849
"444",20221213,180000,14531,14531,14519,14524,764
"445",20221213,181500,14525,14543,14524,14538,1225
"446",20221213,183000,14538,14552,14537,14541,1652
"447",20221213,184500,14542,14550,14541,14548,975
"448",20221213,190000,14548,14559,14541,14546,2095
"449",20221213,191500,14547,14552,14541,14549,682
"450",20221213,193000,14548,14553,14545,14551,617
"451",20221213,194500,14551,14555,14547,14551,663
"452",20221213,2e+05,14550,14552,14544,14551,788
"453",20221213,201500,14551,14557,14549,14554,793
"454",20221213,203000,14555,14566,14554,14562,2151
"455",20221213,204500,14563,14567,14559,14565,1068
"456",20221213,210000,14563,14566,14541,14546,2258
"457",20221213,211500,14546,14617,14542,14616,7783
"458",20221213,213000,14617,14778,14615,14728,34456
"459",20221213,214500,14728,14752,14723,14745,8672
"460",20221213,220000,14745,14773,14734,14770,7640
"461",20221213,221500,14771,14775,14748,14753,5497
"462",20221213,223000,14754,14761,14689,14744,15950
"463",20221213,224500,14744,14760,14727,14742,8161
"464",20221213,230000,14743,14750,14705,14726,8510
"465",20221213,231500,14727,14729,14658,14674,11982
"466",20221213,233000,14674,14693,14656,14685,8368
"467",20221213,234500,14686,14692,14665,14687,4872
"468",20221214,0,14687,14708,14681,14705,6216
"469",20221214,1500,14704,14708,14674,14682,2719
"470",20221214,3000,14683,14705,14677,14687,2345
"471",20221214,4500,14687,14688,14631,14653,6722
"472",20221214,10000,14653,14657,14615,14630,4145
"473",20221214,11500,14629,14629,14582,14590,5956
"474",20221214,13000,14589,14597,14562,14583,4666
"475",20221214,14500,14582,14589,14553,14569,3810
"476",20221214,20000,14570,14589,14565,14589,2455
"477",20221214,21500,14589,14622,14587,14620,2777
"478",20221214,23000,14620,14631,14605,14616,2272
"479",20221214,24500,14616,14620,14590,14612,1646
"480",20221214,30000,14612,14621,14598,14606,1248
"481",20221214,31500,14606,14612,14600,14612,524
"482",20221214,33000,14611,14638,14603,14636,901
"483",20221214,34500,14635,14639,14590,14606,1360
"484",20221214,40000,14606,14606,14563,14575,2127
"485",20221214,41500,14575,14606,14572,14605,820
"486",20221214,43000,14606,14630,14602,14611,1465
"487",20221214,44500,14612,14620,14592,14604,1404
"488",20221214,84500,14604,14635,14597,14601,11690
"489",20221214,90000,14600,14641,14576,14639,17173
"490",20221214,91500,14640,14706,14636,14697,24217
"491",20221214,93000,14696,14712,14671,14686,13444
"492",20221214,94500,14686,14693,14668,14681,8035
"493",20221214,1e+05,14682,14698,14664,14666,7361
"494",20221214,101500,14666,14672,14648,14667,7489
"495",20221214,103000,14667,14674,14650,14658,4199
"496",20221214,104500,14658,14669,14655,14667,2765
"497",20221214,110000,14668,14704,14663,14701,8272
"498",20221214,111500,14702,14716,14699,14699,5495
"499",20221214,113000,14699,14729,14692,14728,6297
"500",20221214,114500,14728,14732,14714,14715,3973
"501",20221214,120000,14715,14720,14695,14702,3832
"502",20221214,121500,14702,14703,14689,14696,3149
"503",20221214,123000,14696,14713,14694,14705,2534
"504",20221214,124500,14706,14724,14704,14717,3033
"505",20221214,130000,14716,14719,14705,14709,2767
"506",20221214,131500,14708,14717,14705,14709,3453
"507",20221214,133000,14709,14714,14697,14711,5785
"508",20221214,150000,14706,14712,14696,14703,1953
"509",20221214,151500,14702,14703,14683,14686,1810
"510",20221214,153000,14687,14693,14683,14687,1189
"511",20221214,154500,14686,14690,14680,14683,1050
"512",20221214,160000,14686,14692,14680,14691,1504
"513",20221214,161500,14690,14695,14684,14686,940
"514",20221214,163000,14687,14692,14685,14688,589
"515",20221214,164500,14689,14702,14686,14696,1105
"516",20221214,170000,14696,14699,14684,14686,924
"517",20221214,171500,14685,14694,14682,14694,867
"518",20221214,173000,14694,14694,14686,14693,410
"519",20221214,174500,14693,14699,14687,14699,698
"520",20221214,180000,14698,14702,14692,14701,803
"521",20221214,181500,14701,14713,14695,14712,1224
"522",20221214,183000,14712,14714,14701,14701,1004
"523",20221214,184500,14702,14708,14698,14708,713
"524",20221214,190000,14707,14708,14687,14689,1344
"525",20221214,191500,14689,14694,14688,14694,738
"526",20221214,193000,14693,14702,14687,14700,1444
"527",20221214,194500,14701,14707,14697,14705,670
"528",20221214,2e+05,14705,14714,14701,14709,1342
"529",20221214,201500,14710,14711,14703,14703,659
"530",20221214,203000,14704,14706,14699,14699,532
"531",20221214,204500,14699,14702,14693,14699,1035
"532",20221214,210000,14699,14702,14691,14691,700
"533",20221214,211500,14691,14700,14684,14698,1341
"534",20221214,213000,14697,14699,14693,14696,647
"535",20221214,214500,14695,14700,14692,14699,550
"536",20221214,220000,14698,14702,14686,14702,1262
"537",20221214,221500,14701,14704,14690,14695,790
"538",20221214,223000,14695,14711,14662,14701,8130
"539",20221214,224500,14701,14720,14693,14718,5042
"540",20221214,230000,14718,14744,14713,14739,6448
"541",20221214,231500,14739,14740,14720,14725,3296
"542",20221214,233000,14726,14730,14708,14726,3073
"543",20221214,234500,14726,14729,14716,14724,1277
"544",20221215,0,14722,14740,14715,14722,2383
"545",20221215,1500,14723,14731,14716,14730,1118
"546",20221215,3000,14730,14735,14721,14726,1007
"547",20221215,4500,14726,14728,14711,14716,1256
"548",20221215,10000,14715,14717,14708,14711,898
"549",20221215,11500,14712,14721,14700,14710,1431
