"","date","time","open","high","low","close","volume"
"119",20070601,0,8200,8252,8200,8232,6258
"120",20070604,0,8260,8288,8238,8257,4911
"121",20070605,0,8250,8270,8218,8254,6205
"122",20070606,0,8238,8332,8236,8285,8026
"123",20070607,0,8234,8337,8214,8336,8678
"124",20070608,0,8250,8286,8225,8276,7964
"125",20070611,0,8311,8325,8293,8313,4405
"126",20070612,0,8307,8350,8306,8338,6381
"127",20070613,0,8310,8352,8304,8331,4855
"128",20070614,0,8398,8455,8384,8443,5621
"129",20070615,0,8465,8619,8462,8595,5512
"130",20070620,0,8716,8824,8622,8770,5470
"131",20070621,0,8737,8897,8691,8862,12771
"132",20070622,0,8890,8890,8782,8825,9189
"133",20070623,0,8773,8797,8766,8770,4760
"134",20070625,0,8799,8965,8785,8913,10471
"135",20070626,0,8890,8937,8810,8840,8949
"136",20070627,0,8807,8854,8755,8776,9185
"137",20070628,0,8826,8860,8791,8838,8372
"138",20070629,0,8861,8887,8777,8808,9304
"139",20070702,0,8800,8896,8755,8895,8881
"140",20070703,0,8950,8994,8945,8972,7389
"141",20070704,0,9002,9088,9002,9053,9518
"142",20070705,0,9085,9123,9050,9123,7612
"143",20070706,0,9111,9147,9065,9142,8996
"144",20070709,0,9180,9386,9178,9376,9404
"145",20070710,0,9399,9399,9305,9336,8648
"146",20070711,0,9270,9298,9220,9226,8769
"147",20070712,0,9274,9375,9270,9323,9773
"148",20070713,0,9500,9505,9415,9458,9101
"149",20070716,0,9470,9509,9371,9372,8160
"150",20070717,0,9390,9536,9325,9524,7273
"151",20070718,0,9486,9554,9440,9480,4358
"152",20070719,0,9421,9460,9366,9419,11798
"153",20070720,0,9455,9545,9435,9545,11696
"154",20070723,0,9500,9568,9490,9549,8887
"155",20070724,0,9568,9699,9536,9674,12232
"156",20070725,0,9608,9754,9598,9739,11410
"157",20070726,0,9747,9827,9526,9546,19936
"158",20070727,0,9350,9359,8913,8981,20430
"159",20070730,0,8881,9035,8860,8990,14733
"160",20070731,0,9025,9203,9010,9176,14178
"161",20070801,0,9056,9130,8643,8695,23574
"162",20070802,0,8873,8940,8566,8880,26855
"163",20070803,0,8973,9039,8901,8985,16821
"164",20070806,0,8733,8900,8688,8860,13607
"165",20070807,0,9000,9009,8767,8767,15672
"166",20070808,0,8850,9087,8841,9078,13981
"167",20070809,0,9200,9200,9078,9136,13993
"168",20070810,0,8850,8900,8730,8800,15593
"169",20070813,0,8873,8960,8841,8925,12346
"170",20070814,0,8900,9050,8823,8885,9800
"171",20070815,0,8726,8772,8540,8570,5758
"172",20070816,0,8290,8330,7986,8154,24332
"173",20070817,0,8088,8220,7808,7885,24066
"174",20070820,0,8233,8435,8210,8428,17175
"175",20070821,0,8392,8515,8313,8365,23082
"176",20070822,0,8390,8450,8343,8437,14777
"177",20070823,0,8688,8705,8635,8687,10467
"178",20070824,0,8660,8660,8581,8600,10193
"179",20070827,0,8750,8775,8620,8637,10221
"180",20070828,0,8635,8710,8600,8680,12545
"181",20070829,0,8450,8567,8440,8549,12109
"182",20070830,0,8697,8760,8666,8700,12220
"183",20070831,0,8732,8986,8727,8976,14196
"184",20070903,0,8976,8999,8923,8956,9189
"185",20070904,0,8960,9008,8866,8890,13849
"186",20070905,0,8990,9002,8814,8821,12906
"187",20070906,0,8769,9017,8751,9017,16064
"188",20070907,0,8987,9055,8945,8982,12076
"189",20070910,0,8800,8933,8742,8890,14451
"190",20070911,0,8880,9002,8870,9002,11240
"191",20070912,0,9047,9062,8934,8936,12764
"192",20070913,0,8985,9012,8880,8921,12212
"193",20070914,0,8980,9066,8950,9030,11202
"194",20070917,0,9016,9050,8823,8888,10454
"195",20070919,0,9100,9126,8890,8923,7615
"196",20070920,0,9010,9139,8965,9016,17493
"197",20070921,0,9005,9138,9005,9132,13967
"198",20070926,0,9172,9300,9172,9275,9973
"199",20070927,0,9346,9426,9302,9410,11086
"200",20070928,0,9430,9470,9375,9380,11574
"201",20070929,0,9425,9495,9401,9492,10229
"202",20071001,0,9530,9551,9475,9501,10215
"203",20071002,0,9610,9684,9581,9669,11969
"204",20071003,0,9669,9832,9646,9771,15511
"205",20071004,0,9720,9721,9633,9678,13061
"206",20071005,0,9669,9707,9588,9617,12565
"207",20071008,0,9707,9773,9688,9740,8939
"208",20071009,0,9756,9766,9591,9653,12311
"209",20071011,0,9689,9749,9664,9747,10923
"210",20071012,0,9687,9728,9444,9452,16245
"211",20071015,0,9527,9547,9410,9503,11114
"212",20071016,0,9432,9630,9425,9562,10264
"213",20071017,0,9500,9620,9467,9555,6292
"214",20071018,0,9615,9695,9601,9677,14469
"215",20071019,0,9612,9677,9606,9608,10541
"216",20071022,0,9349,9380,9233,9324,14071
"217",20071023,0,9388,9540,9371,9511,13018
"218",20071024,0,9575,9652,9410,9457,17536
"219",20071025,0,9555,9600,9496,9594,14912
"220",20071026,0,9622,9685,9602,9675,14293
"221",20071029,0,9781,9867,9756,9862,11545
"222",20071030,0,9850,9854,9770,9787,12027
"223",20071031,0,9795,9815,9716,9777,13594
"224",20071101,0,9822,9833,9563,9657,18312
"225",20071102,0,9450,9495,9202,9230,19145
"226",20071105,0,9180,9319,9091,9275,18160
"227",20071106,0,9310,9354,9255,9304,15009
"228",20071107,0,9363,9400,9264,9270,15500
"229",20071108,0,9006,9078,8820,8917,18438
"230",20071109,0,8980,9025,8860,8966,18751
"231",20071112,0,8700,8735,8572,8679,17783
"232",20071113,0,8662,8765,8560,8747,18154
"233",20071114,0,8950,8977,8911,8942,12116
"234",20071115,0,8908,8935,8865,8867,10200
"235",20071116,0,8666,8778,8626,8758,13349
"236",20071119,0,8800,8825,8611,8621,12479
"237",20071120,0,8366,8727,8339,8717,14700
"238",20071121,0,8628,8694,8421,8436,9651
"239",20071122,0,8453,8590,8323,8468,27615
"240",20071123,0,8480,8518,8312,8322,23100
"241",20071126,0,8433,8560,8408,8530,18625
"242",20071127,0,8344,8491,8188,8395,28974
"243",20071128,0,8471,8475,8240,8246,24495
"244",20071129,0,8447,8486,8388,8428,17765
"245",20071130,0,8488,8623,8488,8609,17645
"246",20071203,0,8609,8635,8555,8596,14128
"247",20071204,0,8580,8646,8534,8618,15372
"248",20071205,0,8592,8713,8560,8704,19503
"249",20071206,0,8802,8810,8671,8738,15782
"250",20071207,0,8760,8819,8699,8708,18664
"251",20071210,0,8700,8725,8548,8558,16834
"252",20071211,0,8608,8660,8568,8640,17013
"253",20071212,0,8485,8548,8433,8499,18001
"254",20071213,0,8451,8504,8102,8106,25625
"255",20071214,0,8115,8174,7856,8058,29285
"256",20071217,0,8000,8081,7742,7749,21800
"257",20071218,0,7630,7933,7628,7812,21158
"258",20071219,0,7820,8025,7820,8014,9802
"259",20071220,0,8017,8027,7791,7844,23099
"260",20071221,0,7854,8030,7808,7970,28700
"261",20071224,0,8110,8137,8066,8132,14735
"262",20071225,0,8175,8178,8105,8147,12462
"263",20071226,0,8120,8192,8051,8185,16263
"264",20071227,0,8155,8356,8148,8327,19476
"265",20071228,0,8268,8427,8237,8394,23435
"266",20071231,0,8395,8503,8393,8483,11887
"267",20080102,0,8453,8508,8272,8283,21338
"268",20080103,0,8180,8224,8083,8143,28660
"269",20080104,0,8101,8244,8032,8210,25830
"270",20080107,0,7990,7999,7800,7833,23918
"271",20080108,0,7826,7963,7813,7918,19582
"272",20080109,0,7705,8105,7705,8090,27422
"273",20080110,0,8120,8155,8052,8072,22041
"274",20080111,0,8122,8158,7961,7967,22348
"275",20080114,0,8100,8258,8044,8243,27802
"276",20080115,0,8290,8636,8275,8501,24030
"277",20080116,0,8350,8407,8125,8152,13135
"278",20080117,0,8250,8280,7953,8081,36670
"279",20080118,0,7890,8238,7855,8213,32623
"280",20080121,0,8126,8208,8070,8110,23974
"281",20080122,0,7650,7700,7543,7543,17043
"282",20080123,0,7673,7741,7322,7338,39248
"283",20080124,0,7530,7642,7390,7538,38908
"284",20080125,0,7650,7772,7644,7766,24792
"285",20080128,0,7685,7710,7406,7447,26887
"286",20080129,0,7596,7600,7418,7526,31245
"287",20080130,0,7526,7652,7452,7517,32220
"288",20080131,0,7490,7565,7336,7463,33710
"289",20080201,0,7580,7678,7540,7667,24857
"290",20080212,0,7550,7586,7462,7505,19915
"291",20080213,0,7575,7609,7482,7491,18990
"292",20080214,0,7653,7912,7650,7897,20334
"293",20080215,0,7800,7895,7760,7890,23186
"294",20080218,0,7952,7995,7840,7917,20966
"295",20080219,0,7966,8034,7938,8022,15264
"296",20080220,0,7950,8007,7825,7877,10109
"297",20080221,0,7920,8057,7913,8027,25175
"298",20080222,0,7958,8053,7925,8038,25287
"299",20080225,0,8158,8273,8153,8226,19042
"300",20080226,0,8300,8316,8203,8280,21605
"301",20080227,0,8379,8415,8311,8373,21853
"302",20080229,0,8320,8450,8293,8341,22120
"303",20080303,0,8168,8255,8106,8249,25166
"304",20080304,0,8268,8498,8230,8488,28380
"305",20080305,0,8520,8558,8416,8510,29050
"306",20080306,0,8540,8690,8521,8683,27381
"307",20080307,0,8548,8647,8512,8526,29794
"308",20080310,0,8488,8544,8253,8305,29363
"309",20080311,0,8240,8390,8182,8371,27397
"310",20080312,0,8588,8609,8405,8467,28538
"311",20080313,0,8421,8448,8161,8190,28069
"312",20080314,0,8250,8296,8082,8109,31160
"313",20080317,0,7925,8054,7850,7979,30737
"314",20080318,0,8045,8068,7915,8053,20907
"315",20080319,0,8230,8273,8122,8172,13331
"316",20080320,0,8059,8358,8050,8336,34800
"317",20080321,0,8400,8638,8374,8612,34419
"318",20080324,0,9000,9115,8801,8889,41695
"319",20080325,0,8990,8990,8722,8759,39097
"320",20080326,0,8767,8838,8685,8723,33084
"321",20080327,0,8693,8710,8520,8558,33345
"322",20080328,0,8520,8671,8512,8619,30750
"323",20080331,0,8590,8605,8451,8520,28618
"324",20080401,0,8560,8595,8322,8331,28996
"325",20080402,0,8505,8618,8464,8573,30764
"326",20080403,0,8590,8616,8528,8572,26319
"327",20080407,0,8601,8743,8592,8706,21708
"328",20080408,0,8657,8703,8632,8637,20182
"329",20080409,0,8670,8780,8590,8676,32571
"330",20080410,0,8660,8825,8647,8814,30504
"331",20080411,0,8844,8933,8801,8911,26761
"332",20080414,0,8841,8910,8801,8871,22991
"333",20080415,0,8880,8940,8852,8915,18357
"334",20080416,0,8968,9092,8962,9084,10211
"335",20080417,0,9145,9150,9037,9064,27781
"336",20080418,0,9080,9099,9000,9081,24593
"337",20080421,0,9163,9180,9045,9084,23986
"338",20080422,0,9067,9076,8977,9029,23616
"339",20080423,0,9047,9093,8945,8984,31855
"340",20080424,0,8970,9043,8954,8979,25201
"341",20080425,0,9048,9070,8950,8986,26154
"342",20080428,0,8998,9095,8972,9090,25403
"343",20080429,0,9080,9099,8873,8925,28108
"344",20080430,0,8916,8985,8893,8933,23439
"345",20080502,0,9020,9038,8944,9003,20657
"346",20080505,0,9007,9018,8821,8849,24954
"347",20080506,0,8855,8888,8780,8869,23447
"348",20080507,0,8900,8975,8881,8918,23879
"349",20080508,0,8855,8904,8800,8893,22499
"350",20080509,0,8870,8878,8765,8773,27145
"351",20080512,0,8750,8868,8750,8860,21856
"352",20080513,0,8860,9044,8850,9030,25303
"353",20080514,0,9016,9088,9002,9059,22160
"354",20080515,0,9087,9209,9081,9182,20820
"355",20080516,0,9220,9285,9191,9246,20570
"356",20080519,0,9276,9379,9241,9373,15138
"357",20080520,0,9369,9389,9060,9073,25359
"358",20080521,0,9015,9089,8958,8999,11017
"359",20080522,0,8888,9020,8866,9015,24525
"360",20080523,0,9008,9027,8780,8784,34110
"361",20080526,0,8731,8791,8690,8696,25396
"362",20080527,0,8740,8784,8706,8772,20217
"363",20080528,0,8784,8794,8625,8644,28755
"364",20080529,0,8720,8770,8651,8717,27630
"365",20080530,0,8755,8777,8535,8649,33699
"366",20080602,0,8604,8710,8600,8701,23553
"367",20080603,0,8650,8656,8510,8538,25610
"368",20080604,0,8541,8616,8525,8592,21420
"369",20080605,0,8569,8766,8473,8723,33791
"370",20080606,0,8777,8797,8715,8753,23738
"371",20080609,0,8502,8555,8492,8528,17707
"372",20080610,0,8540,8566,8321,8339,31952
"373",20080611,0,8352,8404,8291,8317,26780
"374",20080612,0,8170,8205,8000,8038,29498
"375",20080613,0,8066,8140,8002,8042,25336
"376",20080616,0,8120,8190,8105,8133,20452
"377",20080617,0,8125,8174,8016,8146,24356
"378",20080618,0,8140,8258,8120,8216,15645
"379",20080619,0,7998,7998,7886,7889,23453
"380",20080620,0,7900,7938,7725,7777,34140
"381",20080623,0,7660,7805,7630,7753,28633
"382",20080624,0,7730,7780,7644,7688,29693
"383",20080625,0,7666,7759,7605,7749,30563
"384",20080626,0,7756,7797,7690,7695,27275
"385",20080627,0,7392,7458,7344,7416,28217
"386",20080630,0,7446,7490,7384,7417,21804
"387",20080701,0,7402,7475,7292,7296,27826
"388",20080702,0,7301,7393,7243,7247,32224
"389",20080703,0,7135,7378,7051,7296,35684
"390",20080704,0,7300,7325,7100,7103,31342
"391",20080707,0,7083,7270,7069,7258,27972
"392",20080708,0,7202,7203,6889,6985,33097
"393",20080709,0,7090,7183,6951,7016,40019
"394",20080710,0,6916,7117,6894,7007,41382
"395",20080711,0,6995,7203,6962,7177,44532
"396",20080714,0,7189,7234,7089,7149,30971
"397",20080715,0,7063,7066,6741,6790,34145
"398",20080716,0,6841,6866,6671,6679,24890
"399",20080717,0,6699,6846,6695,6798,33786
"400",20080718,0,6870,6888,6600,6685,42959
"401",20080721,0,6825,7020,6810,7001,34087
"402",20080722,0,6960,7010,6889,6964,39540
"403",20080723,0,7100,7252,7071,7184,36361
"404",20080724,0,7259,7307,7207,7301,32216
"405",20080725,0,7186,7190,7083,7167,30450
"406",20080729,0,6970,6980,6865,6916,26530
"407",20080730,0,7089,7095,6967,7026,32525
"408",20080731,0,7105,7148,6893,7002,42778
"409",20080801,0,6908,6969,6852,6915,34770
"410",20080804,0,6875,6965,6855,6934,28032
"411",20080805,0,6976,6994,6755,6778,38836
"412",20080806,0,6950,7030,6909,7016,31180
"413",20080807,0,7000,7054,6958,7005,33315
"414",20080808,0,6930,7233,6930,7188,42307
"415",20080811,0,7298,7338,7250,7290,28152
"416",20080812,0,7298,7333,7255,7269,27763
"417",20080813,0,7240,7309,7192,7296,34214
"418",20080814,0,7297,7364,7230,7356,30506
"419",20080815,0,7370,7380,7156,7218,34883
"420",20080818,0,7186,7224,6955,6980,31899
"421",20080819,0,6850,6978,6803,6940,28175
"422",20080820,0,6945,7053,6873,7037,18621
"423",20080821,0,6950,6960,6857,6875,31435
"424",20080822,0,6836,6973,6765,6860,44205
"425",20080825,0,6955,7037,6895,6989,30334
"426",20080826,0,6903,6962,6886,6944,26492
"427",20080827,0,6931,7118,6896,7080,34467
"428",20080828,0,7080,7140,7033,7042,29922
"429",20080829,0,7105,7138,7011,7053,31346
"430",20080901,0,6997,6997,6739,6759,30770
"431",20080902,0,6781,6799,6652,6695,33241
"432",20080903,0,6706,6757,6560,6586,35850
"433",20080904,0,6570,6630,6344,6398,37427
"434",20080905,0,6180,6331,6179,6241,30192
"435",20080908,0,6486,6677,6452,6677,21892
"436",20080909,0,6633,6634,6390,6455,34560
"437",20080910,0,6370,6518,6348,6452,38077
"438",20080911,0,6470,6470,6002,6234,34949
"439",20080912,0,6340,6360,6153,6290,39257
"440",20080915,0,6140,6186,5864,5969,33058
"441",20080916,0,5799,5859,5680,5687,33992
"442",20080917,0,5860,5998,5719,5766,29716
"443",20080918,0,5550,5590,5415,5522,50035
"444",20080919,0,5800,5908,5782,5908,19192
"445",20080922,0,6148,6150,5960,6086,35841
"446",20080923,0,6030,6149,5995,6135,34668
"447",20080924,0,6113,6195,6074,6154,38888
"448",20080925,0,6020,6160,6003,6057,40561
"449",20080926,0,6059,6063,5817,5869,42127
"450",20080930,0,5459,5587,5459,5546,21894
"451",20081001,0,5640,5719,5600,5676,35669
"452",20081002,0,5738,5743,5550,5620,42119
"453",20081003,0,5550,5687,5491,5643,39435
"454",20081006,0,5510,5520,5380,5389,36002
"455",20081007,0,5203,5484,5203,5442,44288
"456",20081008,0,5258,5346,5065,5116,52235
"457",20081009,0,5199,5255,5056,5062,55018
"458",20081013,0,4885,4986,4885,4942,28098
"459",20081014,0,5280,5287,5235,5287,15853
"460",20081015,0,5275,5285,5152,5245,27287
"461",20081016,0,4978,4978,4978,4978,2727
"462",20081017,0,4951,4978,4804,4804,35911
"463",20081020,0,4726,4832,4636,4821,41469
"464",20081021,0,4935,4949,4736,4818,61279
"465",20081022,0,4741,4856,4650,4656,58529
"466",20081023,0,4494,4523,4494,4494,13348
"467",20081024,0,4394,4440,4337,4337,14955
"468",20081027,0,4080,4222,4034,4034,38662
"469",20081028,0,3913,4316,3811,4316,73807
"470",20081029,0,4602,4616,4214,4294,83230
"471",20081030,0,4386,4594,4360,4594,28843
"472",20081031,0,4593,4909,4538,4838,82700
"473",20081103,0,4932,4995,4785,4990,73431
"474",20081104,0,4975,5006,4835,4982,68557
"475",20081105,0,5060,5100,4893,4900,71563
"476",20081106,0,4687,4699,4557,4557,26961
"477",20081107,0,4258,4664,4258,4630,85425
"478",20081110,0,4683,4695,4553,4634,65020
"479",20081111,0,4510,4645,4460,4477,67013
"480",20081112,0,4487,4598,4420,4522,73583
"481",20081113,0,4300,4334,4206,4280,51060
"482",20081114,0,4480,4500,4344,4380,60526
"483",20081117,0,4283,4433,4266,4360,54466
"484",20081118,0,4310,4335,4208,4245,47085
"485",20081119,0,4243,4290,4184,4263,36239
"486",20081120,0,3970,4030,3865,3902,47587
"487",20081121,0,3833,4150,3815,4119,64332
"488",20081124,0,4061,4109,3973,4048,58648
"489",20081125,0,4225,4285,4115,4198,69256
"490",20081126,0,4219,4268,4175,4206,63253
"491",20081127,0,4311,4489,4292,4428,55223
"492",20081128,0,4428,4465,4387,4459,44826
"493",20081201,0,4425,4580,4388,4501,52369
"494",20081202,0,4300,4325,4206,4230,45546
"495",20081203,0,4270,4307,4182,4189,52431
"496",20081204,0,4240,4285,4100,4142,56166
"497",20081205,0,4170,4203,4105,4179,53423
"498",20081208,0,4235,4471,4231,4471,43064
"499",20081209,0,4511,4545,4431,4461,53424
