"","date","time","open","high","low","close","volume"
"189",20220928,40000,13786,13801,13776,13794,1410
"190",20220928,43000,13793,13804,13790,13795,1504
"191",20220928,84500,13790,13849,13782,13795,27935
"192",20220928,91500,13796,13797,13621,13624,50735
"193",20220928,94500,13624,13638,13547,13547,47433
"194",20220928,101500,13548,13557,13486,13526,32060
"195",20220928,104500,13526,13545,13493,13528,16064
"196",20220928,111500,13527,13566,13518,13541,13823
"197",20220928,114500,13543,13553,13512,13520,10759
"198",20220928,121500,13520,13553,13509,13521,8860
"199",20220928,124500,13520,13533,13494,13505,12475
"200",20220928,131500,13507,13520,13488,13515,15416
"201",20220928,150000,13497,13533,13459,13488,12752
"202",20220928,153000,13488,13528,13480,13516,6762
"203",20220928,160000,13516,13522,13482,13488,5117
"204",20220928,163000,13488,13505,13479,13494,3510
"205",20220928,170000,13492,13495,13437,13451,8019
"206",20220928,173000,13452,13465,13427,13431,5630
"207",20220928,180000,13430,13540,13423,13515,20219
"208",20220928,183000,13515,13538,13494,13508,7079
"209",20220928,190000,13508,13516,13476,13496,5981
"210",20220928,193000,13496,13515,13487,13502,3464
"211",20220928,2e+05,13501,13530,13498,13519,4430
"212",20220928,203000,13521,13558,13513,13537,8188
"213",20220928,210000,13537,13552,13514,13542,6419
"214",20220928,213000,13542,13565,13514,13543,15172
"215",20220928,220000,13543,13585,13524,13584,14161
"216",20220928,223000,13584,13603,13571,13577,11341
"217",20220928,230000,13579,13610,13572,13589,8269
"218",20220928,233000,13591,13617,13585,13616,5423
"219",20220929,0,13617,13650,13614,13630,8799
"220",20220929,3000,13629,13655,13627,13642,3996
"221",20220929,10000,13643,13663,13634,13659,3452
"222",20220929,13000,13659,13662,13635,13646,2323
"223",20220929,20000,13644,13661,13644,13656,1609
"224",20220929,23000,13655,13669,13651,13667,1915
"225",20220929,30000,13666,13693,13665,13678,3449
"226",20220929,33000,13678,13689,13658,13660,2303
"227",20220929,40000,13661,13673,13657,13672,1310
"228",20220929,43000,13671,13683,13669,13671,1711
"229",20220929,84500,13653,13664,13603,13619,30977
"230",20220929,91500,13620,13672,13608,13631,29914
"231",20220929,94500,13631,13636,13530,13537,27233
"232",20220929,101500,13537,13559,13516,13555,18818
"233",20220929,104500,13555,13569,13471,13486,21364
"234",20220929,111500,13487,13543,13484,13543,14044
"235",20220929,114500,13542,13588,13531,13583,14893
"236",20220929,121500,13583,13617,13564,13592,15886
"237",20220929,124500,13592,13595,13519,13521,14536
"238",20220929,131500,13521,13549,13507,13524,13358
"239",20220929,150000,13485,13489,13405,13433,17344
"240",20220929,153000,13432,13435,13402,13430,7525
"241",20220929,160000,13430,13465,13422,13440,7681
"242",20220929,163000,13441,13452,13427,13441,4042
"243",20220929,170000,13440,13463,13431,13456,4179
"244",20220929,173000,13456,13484,13454,13473,4911
"245",20220929,180000,13473,13475,13444,13447,3938
"246",20220929,183000,13447,13479,13446,13463,2720
"247",20220929,190000,13464,13489,13463,13487,3275
"248",20220929,193000,13486,13493,13465,13467,3817
"249",20220929,2e+05,13467,13471,13441,13468,4729
"250",20220929,203000,13469,13469,13416,13438,8811
"251",20220929,210000,13438,13472,13428,13454,4830
"252",20220929,213000,13454,13457,13378,13381,18261
"253",20220929,220000,13382,13385,13315,13347,22030
"254",20220929,223000,13347,13365,13311,13357,12932
"255",20220929,230000,13356,13376,13329,13342,10073
"256",20220929,233000,13342,13390,13334,13376,8125
"257",20220930,0,13378,13390,13346,13354,5511
"258",20220930,3000,13355,13390,13352,13364,4029
"259",20220930,10000,13365,13371,13348,13357,3072
"260",20220930,13000,13356,13365,13318,13319,3642
"261",20220930,20000,13319,13325,13290,13321,5784
"262",20220930,23000,13320,13344,13307,13311,2563
"263",20220930,30000,13310,13345,13309,13328,2613
"264",20220930,33000,13328,13369,13327,13363,3146
"265",20220930,40000,13362,13373,13347,13347,1531
"266",20220930,43000,13346,13354,13324,13332,1762
"267",20220930,84500,13354,13377,13299,13361,40749
"268",20220930,91500,13361,13398,13318,13395,30616
"269",20220930,94500,13397,13450,13375,13378,33051
"270",20220930,101500,13377,13381,13333,13350,19643
"271",20220930,104500,13349,13419,13348,13378,17509
"272",20220930,111500,13377,13419,13362,13408,11575
"273",20220930,114500,13410,13414,13354,13373,10175
"274",20220930,121500,13372,13405,13367,13400,7783
"275",20220930,124500,13399,13439,13382,13430,10542
"276",20220930,131500,13430,13458,13391,13397,16240
"277",20220930,150000,13420,13466,13410,13456,8445
"278",20220930,153000,13457,13457,13432,13443,4830
"279",20220930,160000,13444,13447,13420,13428,4118
"280",20220930,163000,13429,13448,13419,13441,3064
"281",20220930,170000,13441,13442,13413,13421,3192
"282",20220930,173000,13422,13431,13413,13419,2405
"283",20220930,180000,13419,13438,13418,13436,1894
"284",20220930,183000,13435,13436,13362,13372,6707
"285",20220930,190000,13373,13379,13335,13373,9558
"286",20220930,193000,13372,13374,13317,13343,7804
"287",20220930,2e+05,13342,13386,13338,13375,6779
"288",20220930,203000,13375,13380,13306,13358,13225
"289",20220930,210000,13358,13365,13335,13336,4157
"290",20220930,213000,13337,13410,13336,13390,17051
"291",20220930,220000,13390,13404,13369,13394,10194
"292",20220930,223000,13394,13431,13388,13427,9881
"293",20220930,230000,13427,13453,13413,13427,8575
"294",20220930,233000,13428,13439,13373,13399,9152
"295",20221001,0,13398,13400,13365,13384,6125
"296",20221001,3000,13385,13415,13380,13388,4781
"297",20221001,10000,13388,13397,13376,13393,2719
"298",20221001,13000,13392,13396,13337,13359,5218
"299",20221001,20000,13358,13380,13352,13365,2302
"300",20221001,23000,13364,13373,13334,13342,2760
"301",20221001,30000,13341,13370,13332,13353,2869
"302",20221001,33000,13354,13361,13314,13321,3948
"303",20221001,40000,13321,13332,13314,13315,2021
"304",20221001,43000,13314,13316,13300,13302,2723
"305",20221003,84500,13249,13311,13215,13286,38435
"306",20221003,91500,13287,13326,13246,13313,30614
"307",20221003,94500,13312,13403,13301,13402,30220
"308",20221003,101500,13402,13444,13370,13397,24096
"309",20221003,104500,13397,13426,13373,13376,10711
"310",20221003,111500,13377,13396,13327,13336,14488
"311",20221003,114500,13336,13345,13304,13324,11602
"312",20221003,121500,13323,13334,13301,13326,8630
"313",20221003,124500,13326,13330,13294,13306,9348
"314",20221003,131500,13305,13309,13263,13302,13298
"315",20221003,150000,13338,13347,13304,13335,7670
"316",20221003,153000,13333,13339,13316,13326,3156
"317",20221003,160000,13325,13326,13292,13310,4111
"318",20221003,163000,13309,13320,13302,13316,1671
"319",20221003,170000,13316,13322,13283,13319,4370
"320",20221003,173000,13319,13327,13310,13325,2522
"321",20221003,180000,13325,13343,13321,13343,3041
"322",20221003,183000,13343,13358,13327,13353,4421
"323",20221003,190000,13353,13357,13341,13344,2774
"324",20221003,193000,13345,13369,13340,13369,3409
"325",20221003,2e+05,13368,13374,13351,13365,3736
"326",20221003,203000,13365,13399,13362,13385,6117
"327",20221003,210000,13385,13397,13380,13380,3345
"328",20221003,213000,13380,13387,13349,13370,10584
"329",20221003,220000,13370,13447,13370,13436,17324
"330",20221003,223000,13436,13460,13431,13446,8258
"331",20221003,230000,13446,13480,13436,13467,8130
"332",20221003,233000,13467,13473,13428,13438,6348
"333",20221004,0,13438,13465,13435,13442,4042
"334",20221004,3000,13443,13454,13436,13452,2080
"335",20221004,10000,13451,13486,13450,13473,3949
"336",20221004,13000,13475,13490,13471,13481,2089
"337",20221004,20000,13484,13497,13484,13495,1863
"338",20221004,23000,13496,13501,13488,13496,2007
"339",20221004,30000,13496,13502,13490,13498,1142
"340",20221004,33000,13499,13502,13477,13480,1484
"341",20221004,40000,13480,13493,13478,13481,1086
"342",20221004,43000,13481,13486,13476,13481,1478
"343",20221004,84500,13526,13591,13513,13563,31747
"344",20221004,91500,13563,13595,13525,13569,31973
"345",20221004,94500,13569,13581,13489,13513,23897
"346",20221004,101500,13512,13555,13500,13547,13676
"347",20221004,104500,13548,13559,13530,13546,8308
"348",20221004,111500,13546,13610,13544,13605,15690
"349",20221004,114500,13603,13615,13577,13580,10108
"350",20221004,121500,13579,13611,13578,13605,6993
"351",20221004,124500,13607,13608,13585,13594,5588
"352",20221004,131500,13593,13597,13583,13595,6902
"353",20221004,150000,13613,13632,13593,13622,7050
"354",20221004,153000,13623,13647,13618,13642,5229
"355",20221004,160000,13641,13649,13625,13637,3459
"356",20221004,163000,13637,13643,13628,13639,2259
"357",20221004,170000,13638,13642,13611,13635,3996
"358",20221004,173000,13635,13644,13622,13640,2395
"359",20221004,180000,13641,13665,13634,13662,3977
"360",20221004,183000,13664,13669,13654,13657,3205
"361",20221004,190000,13656,13667,13653,13656,2019
"362",20221004,193000,13656,13674,13655,13671,2188
"363",20221004,2e+05,13670,13675,13651,13657,3300
"364",20221004,203000,13656,13666,13650,13666,2884
"365",20221004,210000,13666,13666,13655,13662,1700
"366",20221004,213000,13661,13725,13661,13723,14643
"367",20221004,220000,13723,13757,13722,13739,12595
"368",20221004,223000,13738,13775,13738,13772,8275
"369",20221004,230000,13770,13790,13760,13789,6358
"370",20221004,233000,13790,13796,13770,13790,6253
"371",20221005,0,13790,13800,13772,13793,4078
"372",20221005,3000,13793,13804,13768,13777,4184
"373",20221005,10000,13778,13785,13738,13771,6709
"374",20221005,13000,13770,13797,13765,13787,2754
"375",20221005,20000,13788,13796,13782,13782,1462
"376",20221005,23000,13783,13812,13781,13805,2432
"377",20221005,30000,13806,13808,13786,13802,1351
"378",20221005,33000,13802,13815,13798,13814,1302
"379",20221005,40000,13813,13819,13809,13818,1332
"380",20221005,43000,13818,13829,13816,13829,2061
"381",20221005,84500,13750,13824,13721,13823,39301
"382",20221005,91500,13823,13850,13801,13821,30169
"383",20221005,94500,13821,13852,13812,13839,15732
"384",20221005,101500,13839,13884,13837,13856,16777
"385",20221005,104500,13856,13863,13821,13833,11910
"386",20221005,111500,13834,13845,13817,13819,8254
"387",20221005,114500,13819,13826,13787,13802,14530
"388",20221005,121500,13801,13805,13731,13732,18290
"389",20221005,124500,13732,13814,13728,13790,18078
"390",20221005,131500,13790,13818,13775,13816,11488
"391",20221005,150000,13824,13833,13786,13793,7767
"392",20221005,153000,13794,13818,13791,13793,4341
"393",20221005,160000,13794,13807,13768,13776,5178
"394",20221005,163000,13777,13796,13771,13783,3949
"395",20221005,170000,13783,13796,13776,13793,2288
"396",20221005,173000,13794,13796,13764,13777,3502
"397",20221005,180000,13777,13781,13768,13780,2143
"398",20221005,183000,13780,13795,13773,13795,2652
"399",20221005,190000,13795,13795,13777,13785,2112
"400",20221005,193000,13786,13793,13769,13777,2577
"401",20221005,2e+05,13776,13779,13753,13767,5171
"402",20221005,203000,13768,13771,13746,13751,3603
"403",20221005,210000,13751,13753,13736,13742,4976
"404",20221005,213000,13743,13779,13737,13753,13784
"405",20221005,220000,13753,13753,13682,13683,19285
"406",20221005,223000,13682,13703,13666,13687,11834
"407",20221005,230000,13686,13734,13683,13726,9329
"408",20221005,233000,13725,13749,13716,13733,6859
"409",20221006,0,13734,13784,13708,13767,10853
"410",20221006,3000,13766,13820,13761,13795,7582
"411",20221006,10000,13795,13859,13784,13841,9884
"412",20221006,13000,13841,13846,13796,13797,5920
"413",20221006,20000,13798,13839,13796,13816,3711
"414",20221006,23000,13818,13841,13808,13841,1928
"415",20221006,30000,13840,13865,13840,13847,2959
"416",20221006,33000,13848,13860,13810,13819,2480
"417",20221006,40000,13821,13844,13821,13826,1615
"418",20221006,43000,13826,13836,13825,13827,1226
"419",20221006,84500,13923,13956,13845,13856,39668
"420",20221006,91500,13857,13880,13833,13867,27036
"421",20221006,94500,13867,13878,13841,13855,19771
"422",20221006,101500,13854,13860,13814,13839,16393
"423",20221006,104500,13840,13882,13832,13860,13243
"424",20221006,111500,13861,13869,13847,13852,6013
"425",20221006,114500,13853,13855,13835,13835,6296
"426",20221006,121500,13835,13858,13822,13846,6664
"427",20221006,124500,13847,13884,13845,13865,10254
"428",20221006,131500,13865,13887,13860,13869,9710
"429",20221006,150000,13835,13835,13776,13819,15098
"430",20221006,153000,13819,13821,13790,13799,5257
"431",20221006,160000,13799,13811,13766,13770,7235
"432",20221006,163000,13770,13782,13761,13777,4634
"433",20221006,170000,13776,13782,13765,13779,2783
"434",20221006,173000,13778,13782,13752,13753,3264
"435",20221006,180000,13753,13760,13742,13758,4220
"436",20221006,183000,13758,13768,13756,13764,2161
"437",20221006,190000,13765,13779,13764,13770,3418
"438",20221006,193000,13771,13782,13766,13772,2405
"439",20221006,2e+05,13771,13795,13754,13789,5664
"440",20221006,203000,13790,13830,13789,13802,9497
"441",20221006,210000,13804,13805,13778,13785,4691
"442",20221006,213000,13786,13846,13779,13805,18658
"443",20221006,220000,13806,13807,13762,13765,14415
"444",20221006,223000,13764,13809,13757,13806,9923
"445",20221006,230000,13806,13811,13775,13809,7517
"446",20221006,233000,13810,13827,13777,13780,7493
"447",20221007,0,13780,13802,13772,13800,4585
"448",20221007,3000,13800,13818,13791,13806,3043
"449",20221007,10000,13805,13813,13791,13812,2295
"450",20221007,13000,13812,13813,13795,13805,1222
"451",20221007,20000,13804,13806,13788,13791,1325
"452",20221007,23000,13793,13803,13766,13784,2500
"453",20221007,30000,13782,13796,13770,13795,1472
"454",20221007,33000,13795,13799,13767,13769,1258
"455",20221007,40000,13768,13772,13750,13751,2254
"456",20221007,43000,13751,13753,13735,13751,2831
"457",20221007,84500,13777,13796,13753,13775,25128
"458",20221007,91500,13774,13790,13742,13763,26872
"459",20221007,94500,13764,13788,13753,13766,11943
"460",20221007,101500,13766,13810,13763,13808,14036
"461",20221007,104500,13806,13818,13774,13777,11279
"462",20221007,111500,13776,13778,13716,13735,19506
"463",20221007,114500,13736,13740,13717,13729,9340
"464",20221007,121500,13728,13732,13694,13710,10860
"465",20221007,124500,13710,13713,13684,13700,10523
"466",20221007,131500,13700,13707,13683,13688,10027
"467",20221007,150000,13664,13696,13652,13684,8465
"468",20221007,153000,13684,13688,13663,13665,3617
"469",20221007,160000,13665,13680,13642,13669,5320
"470",20221007,163000,13670,13686,13665,13684,2331
"471",20221007,170000,13684,13695,13679,13685,2755
"472",20221007,173000,13686,13700,13684,13693,2343
"473",20221007,180000,13694,13696,13671,13674,2644
"474",20221007,183000,13674,13687,13671,13684,1558
"475",20221007,190000,13683,13693,13679,13683,1374
"476",20221007,193000,13683,13694,13679,13688,1540
"477",20221007,2e+05,13688,13716,13662,13675,5767
"478",20221007,203000,13678,13700,13590,13618,28268
"479",20221007,210000,13618,13628,13597,13614,7477
"480",20221007,213000,13612,13622,13523,13527,22726
"481",20221007,220000,13526,13549,13511,13511,14555
"482",20221007,223000,13512,13540,13503,13521,10491
"483",20221007,230000,13520,13530,13504,13520,5816
"484",20221007,233000,13519,13526,13492,13500,6574
"485",20221008,0,13500,13523,13475,13477,7614
"486",20221008,3000,13477,13482,13452,13467,6789
"487",20221008,10000,13466,13474,13448,13465,5026
"488",20221008,13000,13464,13477,13444,13452,3176
"489",20221008,20000,13452,13462,13438,13443,3222
"490",20221008,23000,13442,13456,13437,13447,1969
"491",20221008,30000,13449,13464,13414,13422,3890
"492",20221008,33000,13421,13431,13404,13413,3957
"493",20221008,40000,13413,13424,13404,13416,2131
"494",20221008,43000,13415,13425,13409,13414,2573
"495",20221011,84500,13261,13298,13194,13268,50674
"496",20221011,91500,13269,13278,13166,13179,36522
"497",20221011,94500,13178,13197,13148,13163,23251
"498",20221011,101500,13163,13228,13145,13165,23978
"499",20221011,104500,13167,13187,13128,13144,15112
"500",20221011,111500,13144,13156,13124,13128,10930
"501",20221011,114500,13128,13142,13110,13112,9591
"502",20221011,121500,13112,13132,13086,13114,15987
"503",20221011,124500,13112,13127,13093,13119,10528
"504",20221011,131500,13119,13125,13081,13091,15329
"505",20221011,150000,13061,13120,13042,13110,12619
"506",20221011,153000,13110,13122,13073,13093,5871
"507",20221011,160000,13092,13117,13090,13100,4200
"508",20221011,163000,13100,13101,13061,13071,4309
"509",20221011,170000,13070,13082,13054,13057,3539
"510",20221011,173000,13058,13059,13031,13045,4869
"511",20221011,180000,13044,13058,13019,13046,5671
"512",20221011,183000,13048,13085,13046,13082,4537
"513",20221011,190000,13082,13103,13078,13090,5363
"514",20221011,193000,13090,13114,13084,13112,4162
"515",20221011,2e+05,13112,13146,13111,13140,7734
"516",20221011,203000,13139,13147,13095,13097,7956
"517",20221011,210000,13096,13105,13073,13073,5648
"518",20221011,213000,13074,13097,13028,13029,17029
"519",20221011,220000,13029,13055,13001,13029,15780
"520",20221011,223000,13028,13078,13008,13014,13675
"521",20221011,230000,13014,13062,13013,13047,7683
"522",20221011,233000,13048,13110,13042,13089,11343
"523",20221012,0,13090,13107,13051,13093,7231
"524",20221012,3000,13094,13156,13091,13126,9628
"525",20221012,10000,13127,13128,13092,13096,4248
"526",20221012,13000,13097,13117,13084,13113,2586
"527",20221012,20000,13113,13118,13082,13104,2234
"528",20221012,23000,13105,13112,13007,13009,5486
"529",20221012,30000,13010,13010,12951,12974,8557
"530",20221012,33000,12975,13006,12962,12988,3725
"531",20221012,40000,12988,13002,12987,12994,1453
"532",20221012,43000,12994,13021,12988,13016,2012
"533",20221012,84500,13042,13110,12997,13000,37739
"534",20221012,91500,13001,13049,12975,13007,32181
"535",20221012,94500,13007,13062,12975,13007,26389
"536",20221012,101500,13008,13044,12986,13025,15499
"537",20221012,104500,13026,13140,13025,13113,27531
"538",20221012,111500,13113,13136,13075,13094,13320
"539",20221012,114500,13094,13129,13076,13115,13368
"540",20221012,121500,13115,13132,13090,13097,7831
"541",20221012,124500,13095,13116,13066,13084,9450
"542",20221012,131500,13084,13095,13065,13075,9785
"543",20221012,150000,13111,13119,13056,13058,8428
"544",20221012,153000,13058,13076,13048,13059,5381
"545",20221012,160000,13059,13092,13056,13090,3826
"546",20221012,163000,13090,13093,13076,13083,2391
"547",20221012,170000,13082,13108,13076,13108,2737
"548",20221012,173000,13109,13110,13089,13096,2319
"549",20221012,180000,13096,13104,13078,13085,2149
"550",20221012,183000,13085,13088,13072,13087,2018
"551",20221012,190000,13086,13092,13080,13090,1500
"552",20221012,193000,13090,13097,13083,13086,1681
"553",20221012,2e+05,13086,13113,13082,13098,3131
"554",20221012,203000,13098,13100,13014,13045,15353
"555",20221012,210000,13045,13045,13005,13028,7997
"556",20221012,213000,13028,13096,13007,13068,18871
"557",20221012,220000,13070,13079,13018,13046,11320
