"","date","time","open","high","low","close","volume"
"85",20211027,0,809.6,814.55,804.65,813.25,2740
"86",20211028,0,813.35,815.7,810,812.7,2259
"87",20211029,0,811.95,817.5,804.75,807.35,3570
"88",20211101,0,806.05,816.95,804.15,815.9,3372
"89",20211102,0,815.9,823.7,810.5,813.3,3052
"90",20211103,0,812.85,817.95,811.85,814.15,2084
"91",20211104,0,813.45,823,812,813.1,2758
"92",20211105,0,813.1,826.4,812.35,825.5,3843
"93",20211108,0,825.3,830.5,823.55,830.25,2858
"94",20211109,0,830.55,843.6,830.25,841.3,3169
"95",20211110,0,843.25,846,838.5,842.15,3260
"96",20211111,0,843,845.4,830.6,837.75,4449
"97",20211112,0,837.9,846.9,837.6,841.7,3140
"98",20211115,0,841.5,851.3,840.05,848.95,2580
"99",20211116,0,849.95,852.85,847.45,850.35,1543
"100",20211117,0,851,854.3,850,851.15,1275
"101",20211118,0,851,856.6,850.4,856.45,3162
"102",20211119,0,856,865.85,855.5,861.15,2294
"103",20211122,0,861.45,863.55,854.7,860.75,2403
"104",20211123,0,860.5,864.8,849.05,850.25,3146
"105",20211124,0,850,852.35,842.8,846.95,3275
"106",20211125,0,848.3,849,841.6,845.75,2411
"107",20211126,0,846,846,828.45,830.5,3284
"108",20211129,0,828.75,835.95,812,831.15,4748
"109",20211130,0,833.8,844.35,830.9,833.45,3740
"110",20211201,0,827.75,848.8,825.55,846.85,4395
"111",20211202,0,847.45,857.25,843.5,854.2,4085
"112",20211203,0,856.8,857.2,848.7,853.3,3300
"113",20211206,0,853,854.6,842.45,848.35,3604
"114",20211207,0,848.05,851,841.6,850.8,4149
"115",20211208,0,850.6,862,850.5,852.9,3481
"116",20211209,0,852.7,857.9,851,855.3,2230
"117",20211210,0,855.2,856.55,847.5,851.3,1924
"118",20211213,0,851.05,857.2,847.85,848.45,2443
"119",20211214,0,849.45,850,840.15,841.5,2514
"120",20211215,0,841.45,846.25,835.8,843.75,2283
"121",20211216,0,840.9,854.9,838.4,854.75,3152
"122",20211217,0,855,857.9,846.25,851.3,3024
"123",20211220,0,851.1,852.5,840,840.3,3145
"124",20211221,0,839.95,852.15,834.6,850.1,3128
"125",20211222,0,851.45,854.35,848.25,853.55,1957
"126",20211223,0,853.2,862.8,852.85,860.85,2487
"127",20211224,0,860.85,864.8,860.35,860.85,1748
"128",20211227,0,860.2,870.3,860,868,1911
"129",20211228,0,867.8,874.95,867.3,874.65,2247
"130",20211229,0,875,878.7,873.15,877.5,2647
"131",20211230,0,877.5,878.75,874.2,875.75,1846
"132",20220103,0,875,889,875,884.05,2783
"133",20220104,0,884.1,902.4,883.5,901.4,3922
"134",20220105,0,901.4,907.2,896.25,899.8,4513
"135",20220106,0,899.95,904.15,880.55,886.65,4666
"136",20220107,0,886.75,894.85,872.35,873.65,4835
"137",20220110,0,872.05,882.25,864.65,881.85,4468
"138",20220111,0,883.2,885.5,871.15,879.55,4751
"139",20220112,0,878.65,890,876.7,886.95,4308
"140",20220113,0,886.95,892.7,883.6,887.45,4451
"141",20220114,0,890.05,907,877.15,886.75,6638
"142",20220117,0,888.7,903.7,882.2,901.05,5203
"143",20220118,0,901,906.3,888.95,889.3,3750
"144",20220119,0,889.4,890.8,878,881.6,2179
"145",20220120,0,878.3,884.4,874.1,880.8,4906
"146",20220121,0,881.2,885.05,862.05,865,4498
"147",20220124,0,867,873,851.8,872.1,5688
"148",20220125,0,872.1,874,843,858.65,5903
"149",20220126,0,856.85,861.4,848.55,852.45,4420
"150",20220207,0,851.1,862.3,842.6,857.85,4528
"151",20220208,0,858.6,867.2,856.5,857.7,2787
"152",20220209,0,858.85,871.2,858.3,870.25,2806
"153",20220210,0,870.85,881.1,869.5,881.1,2865
"154",20220211,0,881.85,885.85,871.65,878,3451
"155",20220214,0,878.65,884,857.7,860.3,3496
"156",20220215,0,861.8,866.4,852,858.35,3198
"157",20220216,0,860.3,875.8,859.6,872.5,2140
"158",20220217,0,871.8,877.5,868.9,873.25,3448
"159",20220218,0,873.55,875,861.8,869.2,2980
"160",20220221,0,868.9,869.1,856.75,865.85,3223
"161",20220222,0,867.9,867.9,846.9,851.1,3897
"162",20220223,0,851.1,859.3,848,857.85,3308
"163",20220224,0,858.5,860.9,829.2,829.3,5227
"164",20220225,0,828.1,839.75,812,833.05,5392
"165",20220301,0,832.05,848.25,827.5,845.1,3406
"166",20220302,0,845.7,848.9,833.6,839.8,2986
"167",20220303,0,837.85,847.1,832.05,843.15,3222
"168",20220304,0,843.6,844.35,825,828.4,4332
"169",20220307,0,830.75,832.5,796.65,797.25,5040
"170",20220308,0,797.3,803.45,775,783.15,5797
"171",20220309,0,782.55,797.15,778.3,793,3997
"172",20220310,0,795,821.7,793.5,820.25,2897
"173",20220311,0,820.75,822.9,805,807.45,3136
"174",20220314,0,809,816.95,800.05,804,2910
"175",20220315,0,805.25,807.9,782.6,783.9,3174
"176",20220316,0,782,794,775.5,787.6,2166
"177",20220317,0,790,816.95,789.05,815.6,4514
"178",20220318,0,816.55,816.95,806.8,812.2,3500
"179",20220321,0,811.95,822,808.5,816.8,2665
"180",20220322,0,817.1,821.3,813.95,817.15,2395
"181",20220323,0,818.7,828,817,826.35,2927
"182",20220324,0,826.4,826.9,817.8,826.05,2856
"183",20220325,0,825.9,832.5,823.55,827.5,2898
"184",20220328,0,826.05,829.5,809.65,814.45,3377
"185",20220329,0,815.5,822.25,814.2,820.85,2726
"186",20220330,0,820.85,831.95,820.55,830.85,2909
"187",20220331,0,830.5,831.45,823.45,823.95,2373
"188",20220401,0,823.6,824.9,810.6,814.8,3158
"189",20220406,0,814.85,819,801.7,807,3243
"190",20220407,0,807,807.35,787.15,788.55,3760
"191",20220408,0,790.05,794.95,787.7,792.65,3947
"192",20220411,0,793.1,798.1,771.55,774.5,5394
